title,image_url,document_url,description,attribute,stocks
"7/16"" Cutting DiameterHigh Performance, 2 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA716R2015,,20219,,$73.92,,GMA716R2030,,20220,,$73.92,,GMA716R2060,,20221,,$73.92,,D1: 7/16"", D2: 7/16, LOC: 1, OAL: 3,0.015"",None,,,,D1: 7/16"", D2: 7/16, LOC: 1, OAL: 3,0.030"",None,,,,D1: 7/16"", D2: 7/16, LOC: 1, OAL: 3,0.060"",None,,",4
"3/4"" Cutting DiameterHigh Performance, 2 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA34R2030,,20138,,$200.36,,GMA34R2060,,20139,,$200.36,,GMA34R2090,,20140,,$200.36,,GMA34R2120,,20141,,$200.36,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.030"",None,,,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.060"",None,,,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.090"",None,,,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.120"",None,,",21
"3/8"" Cutting DiameterHigh Performance, 2 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA38R2015,,20167,,$51.72,,GMA38R2030,,20168,,$51.72,,GMA38R2060,,20169,,$51.72,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 3,0.015"",None,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 3,0.030"",None,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 3,0.060"",None,,",6
"7/16"" Cutting DiameterHigh Performance, 2 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-square.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA716F2,,20217,,$62.2,,D1: 7/16"", D2: 7/16, LOC: 1, OAL: 3,None,,",3
"3/4"" Cutting DiameterHigh Performance, 2 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-square.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA34F2,,20133,,$190.53,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,None,,",6
"3/8"" Cutting DiameterHigh Performance, 2 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-square.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA38F2,,20163,,$46.57,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 3,None,,",26
"5/16"" Cutting DiameterHigh Performance, 2 Flute Die/Mold End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA516R2015,,20183,,$48.53,,GMA516R2030,,20184,,$48.53,,GMA516R2060,,20185,,$48.53,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 3,0.015"",None,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 3,0.030"",None,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 3,0.060"",None,,",7
"5/16"" Cutting DiameterHigh Performance, 2 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-square.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA516F2,,20180,,$43.69,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 3,None,,",2
"1/4"" Cutting DiameterHigh Performance, 2 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-square.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA14F2,,20095,,$32.93,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 3,None,,",19
"1/2"" Cutting DiameterHigh Performance, 2 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA12R2015,,20069,,$81.34,,GMA12R2030,,20070,,$81.34,,GMA12R2060,,20071,,$81.34,,GMA12R2090,,20072,,$81.34,,GMA12R2120,,20073,,$81.34,,D1: 1/2"", D2: 1/2, LOC: 1-1/4, OAL: 3-1/2,0.015"",None,,,,D1: 1/2"", D2: 1/2, LOC: 1-1/4, OAL: 3-1/2,0.030"",None,,,,D1: 1/2"", D2: 1/2, LOC: 1-1/4, OAL: 3-1/2,0.060"",None,,,,D1: 1/2"", D2: 1/2, LOC: 1-1/4, OAL: 3-1/2,0.090"",None,,,,D1: 1/2"", D2: 1/2, LOC: 1-1/4, OAL: 3-1/2,0.120"",None,,",14
"1/4"" Cutting DiameterHigh Performance, 2 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA14R2015,,20098,,$36.58,,GMA14R2030,,20099,,$36.58,,GMA14R2060,,20100,,$36.58,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 3,0.015"",None,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 3,0.030"",None,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 3,0.060"",None,,",11
"1/8"" Cutting DiameterHigh Performance, 2 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-square.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA18F2,,20115,,$29.84,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 2-1/2,None,,",37
"1/8"" Cutting DiameterHigh Performance, 2 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA18R2015,,20117,,$31.47,,GMA18R2030,,20118,,$31.47,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 2-1/2,0.015"",None,,,,D1: 1/8"", D2: 1/8, LOC: 1/2, OAL: 2-1/2,0.030"",None,,",10
"3/16"" Cutting DiameterHigh Performance, 2 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-Silverback-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-silverback-diagram.png,"Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nanograin carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMA316R2015,,20130,,$34.04,,GMA316R2030,,20131,,$34.04,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 3,0.015"",None,,,,D1: 3/16"", D2: 3/16, LOC: 5/8, OAL: 3,0.030"",None,,",16
"1-1/4"" Cutting DiameterHigh Performance, 5 Flute Square End, Neck Relieved",https://gorillamill.com/images/uploads/product-tool-groups/5-flute-Gorilla-Mill-Square-Neck-Relieved.png,https://gorillamill.com/images/uploads/mill-subcategories/5-flute-neck-relieved-diagram.png,"Patented variable flute and index design which reduces chatter and vibration. Radius corners for stronger edges and part radius. Recommended for aggressive machining applications in all materials including, stainless, inconel, titanium, tool steels and hardened materials. Should be run at specific parameters. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMNR1250F52.250,,10662,,$632.19,,GMNR1250F52.625,,10663,,$655.48,,GMNR1250F53.375,,10664,,$673.4,,GMNR1250F54.125,,10665,,$771.5,,D1: 1-1/4"", LOC: 1-1/2, LOR: 2-1/4"", OAL: 5,GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 2-5/8"", OAL: 6,GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 3-3/8"", OAL: 6,GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 4-1/8"", OAL: 6,GMX-35,,",0
"1"" Cutting DiameterHigh Performance, 5 Flute Radius End, Neck Relieved",https://gorillamill.com/images/uploads/product-tool-groups/5-flute-Gorilla-Mill-Radius-Neck-Relieved.png,https://gorillamill.com/images/uploads/mill-subcategories/5-flute-neck-relieved-diagram.png,"Patented variable flute and index design which reduces chatter and vibration. Radius corners for stronger edges and part radius. Recommended for aggressive machining applications in all materials including, stainless, inconel, titanium, tool steels and hardened materials. Should be run at specific parameters. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMNR10R50302.625,,10644,,$415.08,,GMNR10R50303.250,,10645,,$428.76,,GMNR10R50304.250,,10646,,$482.91,,GMNR10R50602.625,,10647,,$415.08,,GMNR10R50603.250,,10648,,$428.76,,GMNR10R50604.250,,10649,,$482.91,,GMNR10R50902.625,,10650,,$415.08,,GMNR10R50903.250,,10651,,$428.76,,GMNR10R50904.250,,10652,,$482.91,,GMNR10R51202.625,,10653,,$415.08,,GMNR10R51203.250,,10654,,$428.76,,GMNR10R51204.250,,10655,,$482.91,,GMNR10R51902.625,,10656,,$415.08,,GMNR10R51903.250,,10657,,$428.76,,GMNR10R51904.250,,10658,,$482.91,,GMNR10R52502.625,,10659,,$415.08,,GMNR10R52503.250,,10660,,$428.76,,GMNR10R52504.250,,10661,,$482.91,,D1: 1.0"", LOC: 1-1/8, LOR: 2-5/8"", OAL: 6,0.030"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,0.030"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 4-1/4"", OAL: 7.0,0.03"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 2-5/8"", OAL: 6,0.060"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,0.060"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 4-1/4"", OAL: 7.0,0.06"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 2-5/8"", OAL: 6,0.090"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,0.090"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 4-1/4"", OAL: 7.0,0.09"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 2-5/8"", OAL: 6,0.120"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,0.120"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 4-1/4"", OAL: 7.0,0.12"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 2-5/8"", OAL: 6,0.190"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,0.190"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 4-1/4"", OAL: 7.0,0.19"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 2-5/8"", OAL: 6,0.250"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,0.250"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 4-1/4"", OAL: 7.0,0.25"",GMX-35,,",0
"1"" Cutting DiameterHigh Performance, 5 Flute Square End, Neck Relieved",https://gorillamill.com/images/uploads/product-tool-groups/5-flute-Gorilla-Mill-Square-Neck-Relieved.png,https://gorillamill.com/images/uploads/mill-subcategories/5-flute-neck-relieved-diagram.png,"Patented variable flute and index design which reduces chatter and vibration. Radius corners for stronger edges and part radius. Recommended for aggressive machining applications in all materials including, stainless, inconel, titanium, tool steels and hardened materials. Should be run at specific parameters. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMNR10F52.625,,10623,,$395.69,,GMNR10F53.250,,10624,,$407.32,,GMNR10F54.250,,10625,,$465.38,,D1: 1.0"", LOC: 1-1/8, LOR: 2-5/8"", OAL: 6,GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 4-1/4"", OAL: 7.0,GMX-35,,",8
"3/4"" Cutting DiameterHigh Performance, 5 Flute Radius End, Neck Relieved",https://gorillamill.com/images/uploads/product-tool-groups/5-flute-Gorilla-Mill-Radius-Neck-Relieved.png,https://gorillamill.com/images/uploads/mill-subcategories/5-flute-neck-relieved-diagram.png,"Patented variable flute and index design which reduces chatter and vibration. Radius corners for stronger edges and part radius. Recommended for aggressive machining applications in all materials including, stainless, inconel, titanium, tool steels and hardened materials. Should be run at specific parameters. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMNR34R50302.500,,10782,,$281.31,,GMNR34R50303.375,,10783,,$289,,GMNR34R50304.125,,10784,,$296.76,,GMNR34R50602.500,,10785,,$281.31,,GMNR34R50603.375,,10786,,$289,,GMNR34R50604.125,,10787,,$296.76,,GMNR34R50902.500,,10788,,$281.31,,GMNR34R50903.375,,10789,,$289,,GMNR34R50904.125,,10790,,$296.76,,GMNR34R51202.500,,10791,,$281.31,,GMNR34R51203.375,,10792,,$289,,GMNR34R51204.125,,10793,,$296.76,,GMNR34R51902.500,,10794,,$281.31,,GMNR34R51903.375,,10795,,$289,,GMNR34R51904.125,,10796,,$296.76,,GMNR34R52502.500,,10797,,$281.31,,GMNR34R52503.375,,10798,,$289,,GMNR34R52504.125,,10799,,$296.76,,D1: 3/4"", LOC: 1, LOR: 2-1/2"", OAL: 6,0.030"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 3-3/8"", OAL: 6,0.030"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 4-1/8"", OAL: 6,0.030"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 2-1/2"", OAL: 6,0.060"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 3-3/8"", OAL: 6,0.060"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 4-1/8"", OAL: 6,0.060"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 2-1/2"", OAL: 6,0.090"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 3-3/8"", OAL: 6,0.090"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 4-1/8"", OAL: 6,0.090"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 2-1/2"", OAL: 6,0.120"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 3-3/8"", OAL: 6,0.120"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 4-1/8"", OAL: 6,0.120"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 2-1/2"", OAL: 6,0.190"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 3-3/8"", OAL: 6,0.190"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 4-1/8"", OAL: 6,0.190"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 2-1/2"", OAL: 6,0.250"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 3-3/8"", OAL: 6,0.250"",GMX-35,,,,D1: 3/4"", LOC: 1, LOR: 4-1/8"", OAL: 6,0.250"",GMX-35,,",0
"1-1/4"" Cutting DiameterHigh Performance, 5 Flute Radius End, Neck Relieved",https://gorillamill.com/images/uploads/product-tool-groups/5-flute-Gorilla-Mill-Radius-Neck-Relieved.png,https://gorillamill.com/images/uploads/mill-subcategories/5-flute-neck-relieved-diagram.png,"Patented variable flute and index design which reduces chatter and vibration. Radius corners for stronger edges and part radius. Recommended for aggressive machining applications in all materials including, stainless, inconel, titanium, tool steels and hardened materials. Should be run at specific parameters. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMNR1250R50602.250,,10666,,$663.81,,GMNR1250R50602.625,,10667,,$689.98,,GMNR1250R50603.375,,10668,,$710.59,,GMNR1250R50604.125,,10669,,$812.11,,GMNR1250R50902.250,,10670,,$655.48,,GMNR1250R50902.625,,10671,,$689.98,,GMNR1250R50903.375,,10672,,$710.59,,GMNR1250R50904.125,,10673,,$812.11,,GMNR1250R51202.250,,10674,,$655.48,,GMNR1250R51202.625,,10675,,$689.98,,GMNR1250R51203.375,,10676,,$710.59,,GMNR1250R51204.125,,10677,,$812.11,,GMNR1250R51902.250,,10678,,$655.48,,GMNR1250R51902.625,,10679,,$689.98,,GMNR1250R51903.375,,10680,,$710.59,,GMNR1250R51904.125,,10681,,$812.11,,GMNR1250R52502.250,,10682,,$655.48,,GMNR1250R52502.625,,10683,,$689.98,,GMNR1250R52503.375,,10684,,$710.59,,GMNR1250R52504.125,,10685,,$812.11,,D1: 1-1/4"", LOC: 1-1/2, LOR: 2-1/4"", OAL: 5,0.060"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 2-5/8"", OAL: 6,0.060"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 3-3/8"", OAL: 6,0.060"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 4-1/8"", OAL: 6,0.060"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 2-1/4"", OAL: 5,0.090"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 2-5/8"", OAL: 6,0.090"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 3-3/8"", OAL: 6,0.090"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 4-1/8"", OAL: 6,0.090"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 2-1/4"", OAL: 5,0.120"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 2-5/8"", OAL: 6,0.120"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 3-3/8"", OAL: 6,0.120"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 4-1/8"", OAL: 6,0.120"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 2-1/4"", OAL: 5,0.190"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 2-5/8"", OAL: 6,0.190"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 3-3/8"", OAL: 6,0.190"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 4-1/8"", OAL: 6,0.190"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 2-1/4"", OAL: 5,0.250"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 2-5/8"", OAL: 6,0.250"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 3-3/8"", OAL: 6,0.250"",GMX-35,,,,D1: 1-1/4"", LOC: 1-1/2, LOR: 4-1/8"", OAL: 6,0.250"",GMX-35,,",0
